,Job_Title,Job_Location,Job_Posted_Time,Job_Link,Job_ID,Job_Meta,Company
4550,Software Engineer II,BRA SAOP 215 WP,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/BRA-SAOP-215-WP/Software-Engineer-II_JR0286226,<sha256 HASH object @ 0x10fe60cf0>,JR0286226,fis
4552,Site Reliability Engineer,2 Locations,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/US-Anywhere/Site-Reliability-Engineer_JR0280011,<sha256 HASH object @ 0x10f3306f0>,JR0280011,fis
4553,Business Systems Analyst Specialist (Digital Banking),IND BNGL 2nd & 3rd Flr Tower 3,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/IND-BNGL-2nd--3rd-Flr-Tower-3/Business-Systems-Analyst-Specialist--Digital-Banking-_JR0285709,<sha256 HASH object @ 0x10f3307b0>,JR0285709,fis
4562,"Software Test Analyst (Python, Devops)",IND PUNE FLR7,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/IND-PUNE-FLR7/Software-Test-Analyst--Python--Devops-_JR0286144,<sha256 HASH object @ 0x10f962e10>,JR0286144,fis
4563,Software Engineer Specialist,IND PUNE FLR7,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/IND-PUNE-FLR7/Software-Engineer-Specialist_JR0285389,<sha256 HASH object @ 0x10f962790>,JR0285389,fis
4564,Product / Application Support (Any banking/financial systems),PHL MAKA 8767 FLR42,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/PHL-MAKA-8767-FLR42/Product---Application-Support--Any-banking-financial-systems-_JR0284091,<sha256 HASH object @ 0x10f962c30>,JR0284091,fis
4317,Software Engineer II,3 Locations,30,https://relx.wd3.myworkdayjobs.com/en-US/relx/job/Manila/Software-Engineer-II_R84514,<sha256 HASH object @ 0x12829c3d0>,R84514,relx
4308,Data Discovery and Enrichment Expert I - Hybrid or Remote,"Raleigh, NC",30,https://relx.wd3.myworkdayjobs.com/en-US/relx/job/Raleigh-NC/Data-Discovery-and-Enrichment-Expert-I---Hybrid-or-Remote_R84715,<sha256 HASH object @ 0x1286c17b0>,R84715,relx
1383,Software Developer,"Bremerton, WA",30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Bremerton-WA/Software-Developer_R0208312,<sha256 HASH object @ 0x10f916cf0>,R0208312,bah
1377,"Data Scientist, Mid","Herndon, VA",30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Herndon-VA/Data-Scientist--Mid_R0208458,<sha256 HASH object @ 0x10fdc48d0>,R0208458,bah
1376,"Instructional Systems Designer, Mid","Chantilly, VA",30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Chantilly-VA/Instructional-Systems-Designer--Mid_R0208475,<sha256 HASH object @ 0x10fdc48b0>,R0208475,bah
4192,Software Engineer III,Dublin,30,https://relx.wd3.myworkdayjobs.com/en-US/relx/job/Dublin/Software-Engineer-III-Hybrid_R71826-1,<sha256 HASH object @ 0x10f4b0770>,R71826,relx
4301,QA Automation & Site Reliability Engineer,2 Locations,30,https://relx.wd3.myworkdayjobs.com/en-US/relx/job/Manila/QA-Automation---Site-Reliability-Engineer_R84898,<sha256 HASH object @ 0x10fa0e410>,R84898,relx
4304,Data Discovery and Enrichment Expert II (Hybrid or Remote),"Raleigh, NC",30,https://relx.wd3.myworkdayjobs.com/en-US/relx/job/Raleigh-NC/Data-Discovery-and-Enrichment-Expert-II--Hybrid-or-Remote-_R84773-1,<sha256 HASH object @ 0x1286c1c30>,R84773,relx
4386,Mobile Software Engineer (m/f/d),2 Locations,30,https://relx.wd3.myworkdayjobs.com/en-US/LexisNexisLegal/job/Germany---Merseburg/Mobile-Software-Engineer--m-f-d-_R84642,<sha256 HASH object @ 0x1281875b0>,R84642,relx
4387,AWS Data Engineer III,Chennai,30,https://relx.wd3.myworkdayjobs.com/en-US/LexisNexisLegal/job/Chennai/AWS-Data-Engineer-III_R84672,<sha256 HASH object @ 0x128187910>,R84672,relx
4616,RPG Software Engineer,2 Locations,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/US-FL-ORL-Virtual/Software-Engineer---RPG_JR0283581,<sha256 HASH object @ 0x10f728590>,JR0283581,fis
985,Account Developer Relations,2 Locations,30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Account-Developer-Relations_JR1987724-1,<sha256 HASH object @ 0x10f917870>,JR1987724,nvidia
987,"Systems Engineer, Enterprise","US, CA, Santa Clara",30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Systems-Engineer--Enterprise_JR1989365,<sha256 HASH object @ 0x110190cf0>,JR1989365,nvidia
978,Developer Technology Engineer – AI,3 Locations,30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Beijing/Developer-Technology-Engineer---AI_JR1987126,<sha256 HASH object @ 0x10fb461d0>,JR1987126,nvidia
5012,Software Engineer,IND-Hyderabad-Raheja Mindspace,30,https://thomsonreuters.wd5.myworkdayjobs.com/en-US/External_Career_Site/job/IND-Hyderabad-Raheja-Mindspace/Senior-Software-Engineer_JREQ178410,<sha256 HASH object @ 0x10f6034b0>,JREQ178410Operations & Technology-ALL,thomsonreuters
5013,"Site Reliability Engineer-AWS,Monitoring Tools,Windows,Linux",IND-Hyderabad-Raheja Mindspace,30,https://thomsonreuters.wd5.myworkdayjobs.com/en-US/External_Career_Site/job/IND-Hyderabad-Raheja-Mindspace/Site-Reliability-Engineer-AWS-Monitoring-Tools-Windows-Linux_JREQ182707-1,<sha256 HASH object @ 0x10f6fbed0>,JREQ182707Operations & Technology-ALL,thomsonreuters
5014,Business Systems Analyst,PHL-Taguig-20 Upper McKinley Bldg,30,https://thomsonreuters.wd5.myworkdayjobs.com/en-US/External_Career_Site/job/PHL-Taguig-20-Upper-McKinley-Bldg/Business-Systems-Analyst_JREQ182965,<sha256 HASH object @ 0x10f6fb850>,JREQ182965Enabling Functions-ALL,thomsonreuters
5008,"Business Systems Analyst, Security Coordinator",PHL-Taguig-20 Upper McKinley Bldg,30,https://thomsonreuters.wd5.myworkdayjobs.com/en-US/External_Career_Site/job/PHL-Taguig-20-Upper-McKinley-Bldg/Business-Systems-Analyst--Security-Coordinator_JREQ183377,<sha256 HASH object @ 0x10f7dbed0>,JREQ183377Enabling Functions-ALL,thomsonreuters
5051,Software Engineer - Machine Learning,"Ann Arbor, MI",30,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Ann-Arbor-MI/Software-Engineer---Machine-Learning_2424626-1,<sha256 HASH object @ 0x10fdcb590>,2424626,kla
5107,Data Management Analyst,"Ann Arbor, MI",30,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Ann-Arbor-MI/Data-Management-Analyst_2426204-1,<sha256 HASH object @ 0x10f5a9d90>,2426204,kla
5109,Mechanical Engineer (vacuum systems),"Milpitas, CA",30,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Milpitas-CA/Mechanical-Engineer--vacuum-systems-_2426408,<sha256 HASH object @ 0x10f5a9df0>,2426408,kla
963,SONiC Software Automation Engineer,"Israel, Raanana",30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Raanana/SONiC-Software-Automation-Engineer_JR1988024,<sha256 HASH object @ 0x10f667b50>,JR1988024,nvidia
952,Software Advanced Developer,"US, WA, Redmond",30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-WA-Redmond/Software-Advanced-Developer_JR1989159,<sha256 HASH object @ 0x10f725030>,JR1989159,nvidia
4728,"Duales Studium/ Dual Study Program in  Data Science/Artificial Intelligence at the DHBW Mannheim University, Start September 1, 2025",Schwalbach Am Taunus,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Schwalbach-Am-Taunus/Duales-Studium--Dual-Study-Program-in--Data-Science-Artificial-Intelligence-at-the-DHBW-Mannheim-University--Start-September-1--2025_R000112113,<sha256 HASH object @ 0x12875c310>,R000112113,pg
1021,Physical Design Backend Engineer,2 Locations,30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Physical-Design-Backend-Engineer_JR1989167,<sha256 HASH object @ 0x12853a330>,JR1989167,nvidia
1019,Software Verification Engineer,"Israel, Raanana",30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Raanana/Software-Verification-Engineer_JR1984964,<sha256 HASH object @ 0x1287edf10>,JR1984964,nvidia
1018,Windows AI Software Engineer,3 Locations,30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Windows-AI-Software-Engineer_JR1984057-1,<sha256 HASH object @ 0x1287edeb0>,JR1984057,nvidia
1017,Developer Advocate Engineer,5 Locations,30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Developer-Advocate-Engineer_JR1988461,<sha256 HASH object @ 0x1287edf90>,JR1988461,nvidia
1025,System Software Engineer - Camera,2 Locations,30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Finland-Helsinki/System-Software-Engineer---Camera_JR1988109,<sha256 HASH object @ 0x1285e6e50>,JR1988109,nvidia
1026,"Software Engineer, User Space","Palestine, Rawabi",30,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Palestine-Rawabi/Software-Engineer--User-Space_JR1988184-1,<sha256 HASH object @ 0x1285e6e70>,JR1988184,nvidia
4617,Quantitative Software Engineer (C#/.NET),CHE ZURI 2,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/CHE-ZURI-2/Quantitative-Software-Engineer--C--NET-_JR0281950,<sha256 HASH object @ 0x10f728eb0>,JR0281950,fis
4626,Database Administrator Specialists,US FL JAX 347,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/US-FL-JAX-347/Database-Administrator-Specialists_JR0285110,<sha256 HASH object @ 0x10f7284d0>,JR0285110,fis
4627,Site Reliability Engineering Specialist,2 Locations,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/US-GA-AUG-Virtual-Non-ATL/Site-Reliability-Engineering-Specialist_JR0283436,<sha256 HASH object @ 0x10f728f90>,JR0283436,fis
4630,Operations Software Analyst,POL WRSW 75,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/POL-WRSW-75/Operations-Software-Analyst_JR0281465,<sha256 HASH object @ 0x128229f90>,JR0281465,fis
4631,Software Development Engineer,US WA GRT SEA Virtual,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/US-WA-GRT-SEA-Virtual/Software-Development-Engineer_JR0276554,<sha256 HASH object @ 0x1282292f0>,JR0276554,fis
4632,Software Engineer Specialist - Biller IQ,2 Locations,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/US-NY-NYC-Virtual/Software-Engineer-Specialist---Biller-IQ_JR0281167,<sha256 HASH object @ 0x1282293f0>,JR0281167,fis
4633,Data Scientist,US WA BEL 500 STE 300,30,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/US-WA-BEL-500-STE-300/Data-Scientist_JR0284255,<sha256 HASH object @ 0x128229350>,JR0284255,fis
4729,Data Engineer - Intelligent Operations,WARSAW DOWNTOWN OFFICE,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/WARSAW-DOWNTOWN-OFFICE/Data-Engineer---Intelligent-Operations_R000110430,<sha256 HASH object @ 0x12875c7b0>,R000110430,pg
4714,Data Scientist,Brussels,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Brussels/Data-Scientist_R000116993,<sha256 HASH object @ 0x1100eafb0>,R000116993,pg
4715,Software Engineer - Information Technology,Taguig City,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Taguig-City/Software-Engineer---Information-Technology_R000110477,<sha256 HASH object @ 0x1100ea890>,R000110477,pg
4723,Site Reliability Engineer (Manufacturing IT Operations),Taguig City,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Taguig-City/Site-Reliability-Engineer--Manufacturing-IT-Operations-_R000114891,<sha256 HASH object @ 0x11028e0b0>,R000114891,pg
4726,Software Engineer (Python – FastAPI),Warsaw,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Warsaw/Digital-Commerce-Software-Engineer_R000096246-1,<sha256 HASH object @ 0x1104176f0>,R000096246,pg
4727,"Duales Studium/ Dual Study Business Informatics Software Engineering, DHBW Mannheim University, Start September 1, 2025",Schwalbach Am Taunus,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Schwalbach-Am-Taunus/Duales-Studium--Dual-Study-Business-Informatics-Software-Engineering--DHBW-Mannheim-University--Start-September-1--2025_R000112126,<sha256 HASH object @ 0x12875c590>,R000112126,pg
4712,Data Engineer,Bangkok,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Bangkok/Data-Engineer_R000115711,<sha256 HASH object @ 0x10f88aa90>,R000115711,pg
4710,Data Scientist - Product Supply,2 Locations,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Andhra-Pradesh/Data-Scientist---Product-Supply_R000116904,<sha256 HASH object @ 0x10f88aa70>,R000116904,pg
4694,Data Engineer,Gyongyos,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Gyongyos/DIGITAL-PROJECTS-LEADER_R000099809,<sha256 HASH object @ 0x110557570>,R000099809,pg
4702,Business Data Specialist,Rivonia-Johannesburg,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Rivonia-Johannesburg/Business-Data-Analyst---RSA-PHC_R000111530,<sha256 HASH object @ 0x10f5ae8b0>,R000111530,pg
4703,Software Tool Developer for R&D Human Safety - PhD intern,2 Locations,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Boston/Software-Tool-Developer-for-R-D-Human-Safety---PhD-intern_R000117389,<sha256 HASH object @ 0x10f5ae990>,R000117389,pg
4705,Data Analyst (IT Profile) - Interlomas,MEXICO CITY GENERAL OFFICE,30,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/MEXICO-CITY-GENERAL-OFFICE/Data-Analyst--IT-Profile----Interlomas_R000117046,<sha256 HASH object @ 0x10f6dfb70>,R000117046,pg
1385,Software and Data Engineer,2 Locations,30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Annapolis-Junction-MD/Software-and-Data-Engineer_R0208235,<sha256 HASH object @ 0x10f916a10>,R0208235,bah
3816,Software Engineer,"Troy, MI - USA",30,https://aptiv.wd5.myworkdayjobs.com/en-US/APTIV_CAREERS/job/Troy-MI---USA/Software-Engineer_J000671564,<sha256 HASH object @ 0x10fe23f30>,J000671564,aptiv
3823,MDA - Master Data Analyst,"Braga, Portugal",30,https://aptiv.wd5.myworkdayjobs.com/en-US/APTIV_CAREERS/job/Braga-Portugal/MDA---Master-Data-Analyst_J000667758,<sha256 HASH object @ 0x1102e0f70>,J000667758,aptiv
4099,Embedded Software Tools Engineer,2 Locations,30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/United-Kingdom-Edinburgh-SC-Freer/Embedded-Tools-Engineer_R243278,<sha256 HASH object @ 0x1104be370>,R243278,analogdevices
4101,Software Infrastructure Engineer,"Romania, Cluj-Napoca",30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Romania-Cluj-Napoca/Software-Infrastructure-Engineer_R242747,<sha256 HASH object @ 0x1104be3b0>,R242747,analogdevices
4103,"Engineer, Embedded Software",2 Locations,30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/Engineer--Embedded-Software_R243663,<sha256 HASH object @ 0x10f5d7b90>,R243663,analogdevices
4104,"Associate Engineer, Embedded Software",2 Locations,30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/Associate-Engineer--Embedded-Software_R243662,<sha256 HASH object @ 0x10f5d7090>,R243662,analogdevices
4107,"Engineer, Systems Design Engineer","US, MA, Wilmington",30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/Engineer--Systems-Design-Engineer_R243602,<sha256 HASH object @ 0x1284142f0>,R243602,analogdevices
4108,"Associate Engineer, Systems Design Engineer","US, MA, Wilmington",30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/Associate-Engineer--Systems-Design-Engineer_R243601,<sha256 HASH object @ 0x128414d10>,R243601,analogdevices
4112,"Technician 1, Network Systems","Malaysia, Penang",30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Malaysia-Penang/Technician-1--Network-Systems_R242769-1,<sha256 HASH object @ 0x10fa17df0>,R242769,analogdevices
4096,UI / Software Engineer,"US, MA, Wilmington",30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/UI---Software-Engineer_R243497,<sha256 HASH object @ 0x1104be570>,R243497,analogdevices
4095,Software Engineer,"Spain, Valencia",30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Spain-Valencia/Tools-and-Graphical-Interface-Software-Development-Engineer_R242793,<sha256 HASH object @ 0x1104bea70>,R242793,analogdevices
1430,Data Engineer,"Arlington, VA",30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Arlington-VA/Data-Engineer_R0201688,<sha256 HASH object @ 0x10f74a6b0>,R0201688,bah
1425,Modeling and Simulation Software Engineer,2 Locations,30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Beavercreek-OH/Modeling-and-Simulation-Development-Software-Engineer_R0206219,<sha256 HASH object @ 0x10f90ddd0>,R0206219,bah
1424,Modeling and Simulation Software Engineer,2 Locations,30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Beavercreek-OH/Modeling-and-Sim-Development-Software-Engineer_R0201364,<sha256 HASH object @ 0x10f90ddb0>,R0201364,bah
1423,"SharePoint Developer, Mid","Washington, DC",30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Washington-DC/SharePoint-Developer--Mid_R0207878-1,<sha256 HASH object @ 0x10f90dd90>,R0207878,bah
4113,"Engineer, Embedded Software","Australia, Box Hill",30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Australia-Box-Hill/Engineer--Embedded-Software_R242858,<sha256 HASH object @ 0x10fa17b90>,R242858,analogdevices
4114,"Engineer, Embedded Software","Australia, Box Hill",30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Australia-Box-Hill/Engineer--Embedded-Software_R242857,<sha256 HASH object @ 0x10fa170b0>,R242857,analogdevices
1406,"SharePoint Developer, Mid","Washington, DC",30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Washington-DC/SharePoint-Developer--Mid_R0207970,<sha256 HASH object @ 0x110190d70>,R0207970,bah
1404,Antenna and Radio Frequency Systems Engineer,"Nellis AFB, NV",30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Nellis-AFB-NV/Antenna-and-Radio-Frequency-Systems-Engineer_R0199553,<sha256 HASH object @ 0x110190f90>,R0199553,bah
1403,Systems Engineer,2 Locations,30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Monterey-CA/Systems-Engineer_R0207509,<sha256 HASH object @ 0x110190f50>,R0207509,bah
1402,Software Engineer,"Fort Meade, MD",30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Fort-Meade-MD/Software-Engineer_R0208003,<sha256 HASH object @ 0x10f4b3070>,R0208003,bah
1387,Combat Systems Element Integration SME,"Washington, DC",30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Washington-DC/Combat-Systems-Element-Integration-SME_R0208194-1,<sha256 HASH object @ 0x10f4b3ed0>,R0208194,bah
1386,Aviation System Data Analyst,"Arlington, VA",30,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Arlington-VA/Aviation-System-Data-Analyst_R0208196,<sha256 HASH object @ 0x10f916d90>,R0208196,bah
4133,"Engineer, Systems and Applications","US, MA, Boston",30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Boston/Engineer--Systems-and-Applications_R241599,<sha256 HASH object @ 0x110245530>,R241599,analogdevices
4117,Zephyr Developer Tooling Engineer,2 Locations,30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/United-Kingdom-Edinburgh-SC-Freer/Zephyr-Developer-Tooling-Engineer_R243224,<sha256 HASH object @ 0x1285753f0>,R243224,analogdevices
4119,Embedded Software Engineer,2 Locations,30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Ireland-Limerick/Embedded-Software-Engineer_R243153,<sha256 HASH object @ 0x1102c86b0>,R243153,analogdevices
4125,FY25 Graduate Software Engineering Opportunities,3 Locations,30,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Ireland-Limerick/FY25-Graduate-Software-Engineering-Opportunities_R243021,<sha256 HASH object @ 0x1101645f0>,R243021,analogdevices
